	X071017.C1D2	X071017.C2D1	X071017.C2D3	X071817.C1D2	X071817.C2D1	X072617.C1D1	X072617.C1D2	X072617.C1D3	X072617.C2D1	X072617.C2D2	X080317.C1D1	X080317.C1D2	X080317.C1D3	X080317.C2D1	X081817.C1D1	X081817.C1D2	X081817.C1D3	X081817.C2D1	X082417.C1D1	X082417.C1D2	X082417.C1D3	X082417.C2D1	X083017.C1D1	X083017.C1D2	X083017.C1D3	X083017.C2D1
Eukaryota; Hacrobia; Katablepharidophyta; Katablepharidaceae; Katablepharidales; Katablepharidales_X; Leucocryptos; Leucocryptos_marina	0.036526808	0.040447203	0.006859352	0.005246471	0.005267026	0.015934156	0.011150067	0.008543421	0.011110273	0.010117886	0.009573653	0	0.006082953	0.014222542	0.036799362	0.02870572	0.035335415	0.191199871	0.025719738	0.021098054	0.014449512	0.008117176	0.055841206	0.045016582	0.00887846	0.009458431
Eukaryota; Hacrobia; Picozoa; Picozoa_X; Picozoa_XX; Picozoa_XXX; Picozoa_XXXX; Picozoa_XXXX_sp.	0.193807481	0.276536397	0.102508491	0.424413262	0.183893886	0.249866668	0.268783686	0.129355966	0.273489799	0.255519739	0.333707381	0.197542241	0.150319934	0.358995962	0.058515097	0.078499835	0.03940972	0.042838867	0.227299446	0.123186094	0.116530148	0.06846532	0.191273312	0.155624737	0.187974005	0.234897745
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecidae_Group_G; Acanthoecidae_Group_G_X; Acanthoecidae_Group_G_X_sp.	0.018417528	0	0	0.008295399	0.007448699	0.010077645	0.012214286	0.006041111	0.007406849	0.010117886	0	0.005457884	0.009933421	0	0.003318087	0.005985556	0.06267771	0.024379179	0.070008215	0.052456645	0.078583192	0.054104846	0.032672706	0.065826057	0.009417029	0.002294006
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_D; Stephanoecidae_Group_D_X; Stephanoecidae_Group_D_X_sp.	0.010633365	0	0	0.015295961	0.007448699	0	0.003525961	0.00427171	0	0	0	0	0	0	0.004692483	0	0.003902144	0.006458202	0.003877396	0.006361303	0.004007573	0	0.022486898	0.012835712	0.00443923	0.002294006
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_H; Stephanoecidae_Group_H_X; Stephanoecidae_Group_H_X_sp.	0	0	0	0.012304066	0.005267026	0	0	0	0.002618716	0	0	0	0.003511995	0	0	0	0.005518465	0.00722049	0.017978747	0.012722605	0.013590343	0.009701882	0.014353044	0.008118017	0.00313901	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_I; Stephanoecidae_Group_I_X; Stephanoecidae_Group_I_X_sp.	0	0	0.003960249	0	0	0.005038823	0	0.006041111	0	0.003372629	0	0.005457884	0.00496671	0	0	0	0.008725459	0.012506255	0.021933866	0.011018099	0.018145061	0.017624343	0.010600425	0.015720472	0.00443923	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_A; Monosiga; Monosiga_brevicollis	0.004755385	0	0	0	0	0	0	0.012815131	0	0	0	0	0.006082953	0	0	0	0.015608575	0	0.002741733	0	0.044174295	0.004338813	0.003060079	0.004059009	0.00313901	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_A; Monosigidae_Group_A_X; Monosigidae_Group_A_X_sp.	0.004755385	0	0.003960249	0	0.005267026	0	0	0	0	0	0	0	0	0	0	0	0.016088951	0.011185934	0.004748821	0.006361303	0.022670259	0.005313939	0	0	0.00443923	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_M; Salpingoeca_M; Salpingoeca_urceolata	0	0	0	0	0	0.008727497	0.006107143	0.006041111	0.007856149	0.007541427	0	0	0	0	0.004692483	0	0.003902144	0.023285379	0.003877396	0.00899624	0.01267306	0.003068004	0.01983158	0.015720472	0	0.002294006
Eukaryota; Opisthokonta; Fungi; Cryptomycota; Cryptomycotina; Cryptomycotina_X; Cryptomycotina_XX; Cryptomycotina_XX_sp.	0	0.015108797	0	0	0	0	0.004986461	0	0	0	0	0	0	0	0.014838935	0	0	0.003229101	0.004748821	0.006361303	0.00981651	0.003068004	0.006120158	0.004059009	0	0.009732645
Eukaryota; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.	0.004755385	0	0.007920497	0.008295399	0.102943071	0	0.015369306	0.06807986	0	0.015082853	0.006769595	0.018906666	0.138178133	0.005028428	0.007419467	0.011971113	0.089409346	0.004566639	0.022774547	0.020116205	0.052482384	0.01503009	0.008655211	0.005740305	0.031857469	0.007608359
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Ichthyosphonida; Abeoformidae_Group_MAIP_1; Abeoformidae_Group_MAIP_1_X; Abeoformidae_Group_MAIP_1_X_sp.	0	0	0	0	0	0	0.009328815	0	0	0	0	0	0.003511995	0	0.005747095	0	0.003902144	0.009687303	0	0.00899624	0.010217348	0	0.006842545	0	0	0.005129554
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Ichthyosphonida; Abeoformidae_Group_MAIP_2; Abeoformidae_Group_MAIP_2_X; Abeoformidae_Group_MAIP_2_X_sp.	0.024247803	0.018504422	0.013134658	0	0	0	0	0	0.002618716	0	0	0.005457884	0	0	0	0	0	0	0	0	0.010217348	0	0	0	0	0
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Ichthyosphonida; Pseudoperkinsidae; Pseudoperkinsus; Pseudoperkinsus_tapetis	0.006725131	0	0	0	0	0	0	0	0	0.003372629	0	0	0	0.01330397	0.015563206	0.008464855	0	0	0.004748821	0	0	0	0	0.0099425	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Cirriformia; Cirriformia_tentaculata	0	0	0	0	0	0	0	0.00427171	0	0	0	0	0	0	0	0	0	0	0	0.006361303	0.01202272	0.003068004	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Heteromastus; Heteromastus_filiformis	0	0	0	0	0	0.005038823	0.003525961	0.00427171	0.034938035	0.003372629	0	0	0	0	0.004692483	0.076183694	0.003902144	0.239541848	0.083296366	0.081464421	0.055458214	0.028118724	0.0170378	0.017692808	0.054096713	0.003973336
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Neanthes; Neanthes_succinea	0	0.010683533	0.006859352	0.008295399	0.010534051	0	0	0.00427171	0.01141472	0.009539234	0.031752214	0.643428781	0.034943905	0.070756256	0.027562098	0.013384111	0.005518465	0.021419433	0.022442054	0	0.016030294	0.008677627	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Pectinaria; Pectinaria_gouldii	0	0.006168141	0	0	0	0	0	0	0.002618716	0.003372629	0.019147306	0	0	0.011243907	0.004692483	0	0	0.006458202	0.010618687	0	0.00633653	0.003068004	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Prionospio; Prionospio_ehlersi	0	0	0	0	0	0	0	0	0	0	0.006769595	0	0	0	0	0	0	0	0	0	0	0.029586762	0	0.025021409	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Sirsoe; Sirsoe_methanicola	0	0	0	0	0	0	0	0.00427171	0	0	0	0	0	0	0	0.005985556	0	0	0.009093301	0.006361303	0.009398593	0.003068004	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Pseudanthessius; Pseudanthessius_sp.	0	0	0	0	0	0	0	0	0	0	0.020308784	0	0	0	0	0	0.003902144	0	0	0.14945677	0.005667565	0.003068004	0.006842545	0.004059009	0	0.023281622
Eukaryota; Opisthokonta; Metazoa; Bryozoa; Bryozoa_X; Bryozoa_XX; Plumatella; Plumatella_sp.	0.008236569	0.008723068	0.008855385	0.005246471	0.005267026	0	0	0	0	0	0	0.005457884	0.003511995	0	0.003318087	0.005985556	0	0	0.002741733	0	0	0	0.003060079	0	0.00313901	0.002294006
Eukaryota; Opisthokonta; Metazoa; Craniata; Craniata_X; Mammalia; Tupaia; Tupaia_belangeri	0	0	0	0.003709815	0	0	0	0	0	0	0	0	0	0.005028428	0	0	0.003902144	0.008543398	0.012859869	0.006361303	0.039672953	0.020808218	0.014675625	0.007030409	0	0
Eukaryota; Opisthokonta; Metazoa; Gastrotricha; Gastrotricha_X; Gastrotricha_XX; Heterolepidoderma; Heterolepidoderma_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038676908	0	0.004007573	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Mollusca; Gastropoda; Heterobranchia; Berthella; Berthella_martensi	0.006725131	0.008723068	0.010477833	0.003709815	0	0.005038823	0.004986461	0.006041111	0	0	0.006769595	0.005457884	0	0.005028428	0.003318087	0	0.003902144	0.003229101	0.002741733	0.006361303	0.002833782	0	0.003060079	0	0.00443923	0.002294006
Eukaryota; Opisthokonta; Metazoa; Rotifera; Rotifera_X; Rotifera_XX; Cephalodella; Cephalodella_forficula	0	0	0	0.010492943	0.005267026	0.007125971	0	0	0.0774184	0	0.331917314	0.16980951	0.198482078	0.280377144	0.098988043	0.111015532	0.210679629	0.036390121	0.002741733	0	0.005667565	0.003068004	0.08821312	0.159235272	0.028940239	0.151855601
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Vampyrellida; Penardia-lineage; Penardia-lineage_X; Penardia-lineage_X_sp.	0	0	0	0	0	0	0	0	0.01141472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Endomyxa; Vampyrellida; Sey055-lineage; Sey055-lineage_X; Sey055-lineage_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006636173	0	0	0	0	0	0	0	0.008096209	0.017692808	0.009417029	0.007254285
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Euglyphida; Paulinellidae; Paulinella; Paulinella_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005747095	0.008464855	0	0.017086797	0	0.006361303	0.002833782	0	0.008655211	0.013462208	0.005436924	0.004588013
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Filosa-Imbricatea_X; Novel-clade-2; Novel-clade-2_X; Novel-clade-2_X_sp.	0	0	0	0	0.009122756	0.005038823	0	0	0	0	0	0	0.003511995	0.008709493	0.003318087	0	0	0	0.017768462	0.012722605	0.008501347	0.006860266	0	0	0.00443923	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Marimonadida; Marimonadida_X; Marimonadida_XX; Marimonadida_XX_sp.	0.015037849	0	0.003960249	0.003709815	0	0	0	0	0	0.003372629	0.011725282	0	0.00496671	0.008709493	0	0	0	0.004566639	0.007253944	0	0.007497483	0.004338813	0.027710196	0.024013418	0.00313901	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Cryothecomonas-lineage; Cryothecomonas; Cryothecomonas_aestivalis	0	0	0	0.003709815	0	0	0	0	0	0	0	0.007718614	0	0	0	0	0	0.02016573	0.013708666	0.012722605	0.002833782	0	0.024860201	0.014060818	0.00313901	0.003244215
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa-lineage_X; Protaspa-lineage_X_sp.	0.011648268	0.006168141	0	0.003709815	0.005267026	0.005038823	0	0.00427171	0	0	0	0	0	0.005028428	0.003318087	0	0	0.020422628	0.009093301	0	0.002833782	0	0.010600425	0.010739127	0	0.002294006
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa; Protaspa_grandis	0	0	0	0.007419631	0.005267026	0	0.003525961	0	0.003703424	0	0	0	0.003511995	0	0	0	0	0.00722049	0.047170563	0.026988721	0.021766695	0.010627879	0.018613735	0.014060818	0	0.002294006
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage; Protaspa; Protaspa_obliqua	0	0	0	0	0	0.014251942	0.009972923	0	0.00453575	0.008261219	0.01353919	0	0.011105902	0.007111271	0	0	0	0	0	0.012722605	0	0	0	0	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Ebriida; TAGIRI1-lineage; TAGIRI1-lineage_X; TAGIRI1-lineage_X_sp.	0.012581567	0	0	0.005246471	0.005267026	0.007125971	0.003525961	0	0.003703424	0.003372629	0	0	0	0.007111271	0.011963532	0.011971113	0.015112938	0.062447843	0.029782847	0.017992481	0.016030294	0.006860266	0.004327606	0.008118017	0	0.004588013
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Filosa-Thecofilosea_X; Filosa-Thecofilosea_XX; Filosa-Thecofilosea_XXX; Filosa-Thecofilosea_XXX_sp.	0.034619728	0.006168141	0.003960249	0.027261465	0.021068103	0.015934156	0.007051921	0.007398819	0.005855628	0.004769617	0.02950798	0.005457884	0.011105902	0.027541835	0	0.005985556	0.003902144	0.003229101	0.006130702	0	0.004007573	0	0	0.004059009	0	0
Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Filosa-Thecofilosea_X; Mataza-lineage; Mataza-lineage_X; Mataza-lineage_X_sp.	0.026476865	0.013792382	0.003960249	0	0	0.015934156	0.012713032	0.006041111	0.012000466	0.015455326	0	0	0	0.005028428	0.029116093	0.017956669	0.015608575	0.237574953	0.0401081	0.022936003	0.017468608	0.01188233	0.043599418	0.032975541	0.007688972	0.004588013
Eukaryota; Rhizaria; Radiolaria; Acantharea; Acantharea-Group-I; Acantharea-Group-I_X; Acantharea-Group-I_XX; Acantharea-Group-I_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052111272	0	0.006278019	0
Eukaryota; Rhizaria; Radiolaria; Acantharea; Arthracanthida-Symphyacanthida; Arthracanthida-Symphyacanthida_X; Arthracanthida-Symphyacanthida_XX; Arthracanthida-Symphyacanthida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013338576	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Nassellaria; Acanthodesmoidea; Ceratospyris; Ceratospyris_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029982531	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Spongodiscidae-Coccodiscidae; Spongodiscidae-Coccodiscidae_X; Spongodiscidae-Coccodiscidae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023103092	0	0	0
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Spumellarida_X; Spumellarida_XX; Spumellarida_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067668586	0	0	0.005129554
Eukaryota; Rhizaria; Radiolaria; Polycystinea; Spumellarida; Spumellarida-Group-I; Spumellarida-Group-I_X; Spumellarida-Group-I_X_sp.	0	0	0	0	0	0	0	0	0	0.007541427	0	0	0	0	0	0	0	0	0	0	0	0	0.040015729	0	0	0
Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B-Group-I; RAD-B-Group-I_X; RAD-B-Group-I_X_sp.	0	0	0	0	0	0	0	0	0	0.007541427	0	0	0	0	0	0	0	0	0.002741733	0	0.004007573	0.004338813	0.014023045	0	0.00443923	0
Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B-Group-II; RAD-B-Group-II_X; RAD-B-Group-II_X_sp.	0	0	0	0	0	0	0	0	0	0.006745257	0	0	0	0	0	0	0	0	0	0	0	0	0.011851636	0	0	0
Eukaryota; Rhizaria; Radiolaria; RAD-B; RAD-B_X; RAD-B-Group-IV; RAD-B-Group-IV_X; RAD-B-Group-IV_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015300396	0	0	0
Eukaryota; Rhizaria; Radiolaria; Radiolaria_X; Radiolaria_XX; Radiolaria_XXX; Radiolaria_XXXX; Radiolaria_XXXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555891	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate; Araphid-pennate_X; Araphid-pennate_X_sp.	0.004755385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003902144	0.003229101	0.005483467	0.006361303	0.01202272	0.003068004	0.008096209	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate; Staurosirella; Staurosirella_pinnata	0.004755385	0.010683533	0.005600637	0.006425589	0.005267026	0.005038823	0.003525961	0	0.006414519	0.003372629	0.009573653	0.005457884	0.003511995	0.010056856	0.007419467	0.013384111	0.011036929	0.00722049	0.006130702	0	0.013291617	0.004338813	0.011851636	0.013462208	0.012157332	0.013571525
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_jonquieri	0.205254245	0.008723068	0.040773254	0.008295399	0.068673613	0.007125971	0.011150067	0.028972149	0.003703424	0.012160185	0.006769595	0.010915769	0.012662677	0.005028428	0	0.005985556	0.069912653	0.013699916	0.061612793	0.050491274	0.106483874	0.043279527	0.063233411	0.073623746	0.012157332	0.008583386
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros_sp.	0.008236569	0	0.003960249	0	0.005267026	0	0.003525961	0.00427171	0	0.003372629	0	0	0.003511995	0	0	0.008464855	0.005518465	0	0	0	0.008015147	0	0.004327606	0.004059009	0	0.002294006
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Cyclotella; Cyclotella_sp.	0.022806027	0.006168141	0.003960249	0.008295399	0	0.008727497	0.006107143	0.006041111	0.00979834	0.010665188	0	0.005457884	0.00496671	0.007111271	0.013680822	0.018927991	0.040926029	0.095681703	0.123042441	0.09063461	0.109934687	0.055479156	0.157705452	0.139076583	0.019350155	0.023729387
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Polar-centric-Mediophyceae_X; Polar-centric-Mediophyceae_X_sp.	0.006725131	0	0	0	0	0	0	0	0	0	0	0	0.003511995	0	0	0	0	0.003229101	0.019386982	0.030507735	0.059778704	0.016234353	0.010149135	0.0099425	0.00313901	0.003973336
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Skeletonema; Skeletonema_menzellii	0.004755385	0	0	0	0	0	0	0	0.002618716	0	0	0	0	0	0	0	0.005518465	0	0.017340244	0.017992481	0.02875975	0.012272017	0.004327606	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Berkeleya; Berkeleya_hyalina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004566639	0.003877396	0	0	0.004338813	0.006842545	0.008118017	0.005436924	0.002294006
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Navicula; Navicula_sp.	0	0	0	0.003709815	0	0	0	0	0.002618716	0	0	0	0	0.005028428	0.003318087	0	0.006758711	0.018828733	0.006130702	0.00899624	0.021766695	0.010627879	0.010149135	0.01148061	0.00443923	0
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Raphid-pennate_X; Raphid-pennate_X_sp.	0.004755385	0	0	0	0	0.005038823	0	0	0	0.003372629	0	0	0	0.005028428	0	0	0	0.003229101	0.002741733	0	0.011683984	0	0.007495633	0	0.00313901	0
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Parmales_env_3; Parmales_env_3A; Parmales_env_3A_sp.	0.004755385	0	0	0.005246471	0	0	0.003525961	0	0	0	0	0	0	0	0.004692483	0	0	0.014075325	0.014246464	0.006361303	0.004007573	0	0.008096209	0.004059009	0	0
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Parmales_X; Parmales_XX; Parmales_XX_sp.	0.004755385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147976	0	0	0	0	0.008655211	0.01148061	0.00313901	0.003244215
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Triparmaceae; Triparma; Triparma_eleuthera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003902144	0	0.006715848	0	0.007497483	0.003068004	0	0.004059009	0.005436924	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade_C; Ochromonas; Ochromonas_distigma	0.004755385	0	0.005600637	0.01337593	0.007448699	0.005038823	0.006107143	0.011301883	0	0	0.055411522	0.029894064	0.025325353	0.055540804	0.003318087	0.010367288	0.040926029	0.004566639	0.010258627	0.011018099	0.004908255	0.008677627	0.003060079	0.008118017	0	0.005619145
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade_C; Ochromonas; Ochromonas_sp.	0	0	0	0	0	0.008727497	0.006107143	0.007398819	0.005237433	0.004769617	0.011725282	0.010915769	0.007023989	0.01330397	0.011963532	0.005985556	0.008725459	0.01164269	0	0	0.002833782	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Chrysophyceae_Clade-C_X; Chrysophyceae_Clade-C_X_sp.	0	0	0	0.003709815	0	0.005038823	0.003525961	0	0.006414519	0.003372629	0	0.005457884	0.003511995	0.008709493	0.015912985	0.008464855	0	0.012506255	0	0	0	0	0.004327606	0.004059009	0	0.003244215
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Dinobryon; Dinobryon_divergens	0	0	0	0	0	0.010077645	0.011150067	0	0	0.008261219	0	0	0	0	0	0	0	0	0.003877396	0.006361303	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Chrysophyceae_Clade-F_X; Chrysophyceae_Clade-F_X_sp.	0.024709707	0.013792382	0.023761491	0.009087155	0.069276907	0.005038823	0.009328815	0.023397121	0.005237433	0.010117886	0.01353919	0.020421533	0.022760327	0.020113712	0.008127619	0.046748689	0.088122813	0.009687303	0.027554078	0.016830425	0.031428167	0.019644813	0.048384101	0.072836304	0.054369242	0.019329642
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Paraphysomonas; Paraphysomonas_foraminifera	0	0.013792382	0.007920497	0	0	0	0.010577882	0.009551835	0.002618716	0.005841564	0	0.007718614	0.023029689	0	0.010492712	0.008464855	0.02405443	0.00722049	0.015986915	0.00899624	0.010603043	0.012649706	0	0	0.00313901	0.002294006
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Paraphysomonas; Paraphysomonas_imperforata	0.006725131	0	0	0	0	0	0	0	0	0.003372629	0	0	0.007853059	0	0.006636173	0	0.016555394	0.00722049	0.015509586	0	0.007497483	0.008117176	0.003060079	0	0.00313901	0
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Paraphysomonas; Paraphysomonas_sp.	0	0.010683533	0.005600637	0.003709815	0	0	0.006107143	0.007398819	0	0.003372629	0	0	0.04080569	0	0.016590434	0.013384111	0.041480357	0.016778901	0.018796376	0.00899624	0.013882642	0.016804152	0.003060079	0.007030409	0.009417029	0.002294006
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-G; Chrysophyceae_Clade-G_X; Chrysophyceae_Clade-G_X_sp.	0.082912978	0.042734132	0.040580472	0.069996658	0.045308668	0.018853548	0.01865763	0.009551835	0.034741199	0.027191001	0.075383018	0.050022336	0.039578169	0.085335255	0.059262924	0.044791802	0.023412863	0.050336704	0.021761833	0.012722605	0.010603043	0.006860266	0.049720403	0.039353548	0.040927679	0.052210699
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-H; Chrysophyceae_Clade-H_X; Chrysophyceae_Clade-H_X_sp.	0	0.036491212	0.006859352	0.021631755	0	0.024165344	0.030125821	0.00427171	0.037676769	0.028217435	0.006769595	0	0	0.010056856	0.006636173	0.005985556	0.005518465	0.009133277	0.002741733	0	0	0	0	0	0.00443923	0.003973336
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-I; Chrysophyceae_Clade-I_X; Chrysophyceae_Clade-I_X_sp.	0	0.019505373	0	0.068103158	0.020399103	0.007125971	0.010577882	0	0.014580396	0.005841564	0.01353919	0.009453333	0.006082953	0.016677409	0.068725258	0.038790838	0.01700905	0.060064752	0.0082252	0.006361303	0.004007573	0.003068004	0	0	0.005436924	0.007608359
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochophyceae_XX; Ciliophrys; Ciliophrys_infusionum	0.009510771	0	0	0	0.005267026	0.010077645	0.011150067	0.009551835	0	0.014700947	0	0	0.012662677	0	0	0	0.015608575	0	0.017340244	0	0.011335129	0.009204013	0	0	0.006278019	0
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Florenciellales; Florenciella; Florenciella_parvula	0.064680234	0	0.027150096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales; Pedinellales_X; Pedinellales_X_sp.	0	0.006168141	0	0	0.037614087	0	0	0.00427171	0	0	0	0.005457884	0	0.005028428	0.010492712	0	0	0	0.003877396	0.006361303	0.004007573	0.003068004	0.004327606	0.007030409	0.00443923	0.003244215
Eukaryota; Stramenopiles; Ochrophyta; Eustigmatophyceae; Eustigmatophyceae_X; Eustigmatophyceae_XX; Eustigmatophyceae_XXX; Eustigmatophyceae_XXX_sp.	0.015037849	0	0.003960249	0	0	0	0	0	0	0	0	0	0	0	0	0.005985556	0.018302677	0	0.002741733	0.006361303	0.01202272	0.006860266	0	0	0.00313901	0
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Chattonella; Chattonella_subsalsa	0	0	0	0.007419631	0.005267026	0.016711884	0.016157982	0.012815131	0.0398871	0.036791034	0.066672777	0.031353159	0.034410379	0.065175878	0.038695208	0.025394565	0.087167289	0.271455837	0.110997879	0.039726322	0.256703772	0.032323431	0.036593226	0.036304876	0.015377944	0.00606937
